Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Categoría (product.metafields.custom.contexto),Bundle Discount Rate (product.metafields.c_f.bundle_discount_rate),Dimensiones (product.metafields.c_f.dimensions),Grouped Sub Product (product.metafields.c_f.grouped_sub_product),Material (product.metafields.c_f.material),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Número de calificaciones del producto (product.metafields.reviews.rating_count),Tamaño de accesorio (product.metafields.shopify.accessory-size),Grupo de edad (product.metafields.shopify.age-group),Tipo de joyería corporal (product.metafields.shopify.body-jewelry-type),Diseño de la pulsera (product.metafields.shopify.bracelet-design),Tipo de eslabón de cadena (product.metafields.shopify.chain-link-type),Color (product.metafields.shopify.color-pattern),Diseño de aretes (product.metafields.shopify.earring-design),Color del instrumento (product.metafields.shopify.instrument-color),Material de joyería (product.metafields.shopify.jewelry-material),Tipo de joyería (product.metafields.shopify.jewelry-type),Material (product.metafields.shopify.material),Diseño de collar (product.metafields.shopify.necklace-design),Diseño de anillo (product.metafields.shopify.ring-design),Tamaño del anillo (product.metafields.shopify.ring-size),Sexo objetivo (product.metafields.shopify.target-gender),Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsos de productos en la búsqueda (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Included / United States,Price / United States,Compare At Price / United States,Status
choker-ball,Choker Ball,"<p><strong><!--StartFragment --></strong></p>
<p>El <strong>Choker Ball </strong>minimalismo elegante en una joya versátil<strong> </strong>es un collar delicado y sofisticado que destaca por su <strong>diseño de cuentas esféricas perfectamente alineadas sobre una cadena fina</strong>, creando un estilo minimalista y atemporal. Su forma ajustada tipo choker lo convierte en un accesorio versátil, ideal para realzar looks casuales o dar un toque refinado a atuendos más elegantes.</p>
<p>Fabricado en <strong>acero quirúrgico hipoalergénico</strong>, es resistente al agua y pensado para acompañarte día tras día sin perder su brillo ni comodidad. <strong></strong></p>
<p><strong><!--EndFragment --></strong></p>",Blunua,Ropa y accesorios > Joyería > Collares,Collares Choker,"Bludays, Bludays20, Choker, Choker Her, combo ball, Dorado, Plateado, Regalos100W",TRUE,Color,Plateado,,,,,,,,CO064PLXXW,0,shopify,deny,manual,98000,,TRUE,TRUE,,,,,CO064PLXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CO064DOXXW-dorado-choker-ball-uso-1.jpg?v=1757453779,1,,FALSE,"Choker Ball | Acero Quirúrgico Hipoalergénico Liviano, elegante, versátil","Choker Ball en acero quirúrgico hipoalergénico: diseño minimalista con cuentas esféricas que aportan elegancia y versatilidad. Resistente al agua, cómodo para uso diario y perfecto para combinar con cualquier estilo, desde lo casual hasta lo sofisticado",,,,,,,,,,,,mujer,,"<ul>
<li><strong>Diámetro bolita</strong>: 4 mm</li>
<li><strong>Largo</strong>: 35 cm</li>
</ul>",,"<p><ul>
<li>Acero quirúrgico.</li>
<li>Las joyas doradas y rosadas tienen un baño de oro de 14k.</li>
</ul></p>
<p><strong>Características de todas nuestras joyas</strong></p>
<ul>
<li>Al ser fabricadas en acero quirúrgico, son hipoalergénicas.</li>
<li>Resistentes al agua.</li>
<li>Pulidas a mano.</li>
</ul>",,2,,adultos,,,,dorado; plateado,,,acero-inoxidable; metal,joyeria-fina; fine-jewelry,acero-inoxidable,choker,,,femenino; female,,candongas-ball; candongas-maxi-ball; collar-ball; pulsera-ball; tobillera-ball,ahead,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CO064PLXXW-plateado-choker-ball-uso-1_0c9cb1c9-5472-461c-822f-afebebf89c75.jpg?v=1758659448,g,,,TRUE,,,TRUE,,,active
choker-ball,,,,,,,,,Dorado,,,,,,,,CO064DOXXW,0,shopify,deny,manual,98000,,TRUE,TRUE,,,,,CO064DOXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CO064DOXXW-dorado-choker-ball-uso-2.jpg?v=1757454084,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CO064DOXXW-dorado-choker-ball-uso-1.jpg?v=1757453779,g,,,,,,,,,
choker-ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CO064PLXXW-Plateado-Dorado-Choker-Ball-Ls-2.jpg?v=1758659448,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
choker-ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CO064PLXXW-plateado-choker-ball-uso-1_0c9cb1c9-5472-461c-822f-afebebf89c75.jpg?v=1758659448,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
choker-ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/Cajitas-Mujer-Ls-1_097edfc6-7c5a-409a-961b-382be559f426.jpg?v=1771364264,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
collar-ball,Collar Ball,"<p><strong><!--StartFragment --></strong></p>
<p>El <strong>Collar Ball </strong>es una pieza versátil y atemporal que se distingue por su diseño de <strong>esferas metálicas pulidas y uniformes</strong>, creando un ritmo visual elegante y moderno. Cada esfera refleja la luz con intensidad, aportando un brillo sofisticado que realza cualquier look, desde lo casual hasta lo más formal.</p>
<p>Su estructura ligera y cómoda lo convierte en un accesorio ideal para quienes buscan estilo con practicidad.</p>
<p>Fabricado en <strong>acero quirúrgico hipoalergénico</strong>, es resistente al agua y pensado para acompañar el día a día sin perder su acabado impecable. </p>
<p><strong><!--EndFragment --></strong></p>
<div class=""ewa-rteLine"">*Al no ser macizo es un producto muy liviano y cómodo.</div>
<p> </p>",Blunua,Ropa y accesorios > Joyería > Collares,Collares,"Bluday20, Bludays, Collar, Collares Midis Her, combo ball, Dorado, Plateado, Regalos100W",TRUE,Color,Dorado,,,,,,,,CO063DOXXW,0,shopify,deny,manual,98000,,TRUE,TRUE,,,,,CO063DOXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/co063doxxw-collar_ball-dorado-uso-1.jpg?v=1756434526,1,,FALSE,Collar Ball | Acero Quirúrgico Esferas Moderno Flexible y Versátil,"El Collar Ball de Blunua en acero quirúrgico hipoalergénico: diseño de esferas pulidas, resistente al agua, cómodo y versátil para un estilo moderno y elegante.",,,,,,,,,,,,mujer,,"<p><ul>
<li><strong>Largo: </strong> 42 cm</li>
<li><strong>Diámetro bolita: </strong> 5 mm  </li>
<p></ul>",,"<ul>
<li>Acero quirúrgico.<br>Las joyas doradas y rosadas tienen un baño de oro de 14k.</li>
</ul>
<p><strong>Características de todas nuestras joyas</strong></p>
<ul>
<li>Al ser fabricadas en acero quirúrgico, son hipoalergénicas.<br>Resistentes al agua.<br>Acabado Mate.</li>
</ul>",,2,,adultos; adults,,,,dorado; plateado,,,acero-inoxidable; stainless-steel,joyeria-fina; fine-jewelry,acero-inoxidable,beaded,,,femenino; female,,candongas-ball; candongas-maxi-ball; pulsera-ball; tobillera-ball; choker-ball,ahead,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/co063doxxw-collar_ball-dorado-uso-1.jpg?v=1756434526,g,,,TRUE,,,TRUE,,,active
collar-ball,,,,,,,,,Plateado,,,,,,,,CO063PLXXW,0,shopify,deny,manual,98000,,TRUE,TRUE,,,,,CO063PLXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/co063doxxw-collar_ball-dorado-uso-3.jpg?v=1761857899,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/co063plxxw-collar_ball-plateado-uso-2.jpg?v=1768511540,g,,,,,,,,,
collar-ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/co063plxxw-collar_ball-plateado-uso-2.jpg?v=1768511540,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
collar-ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CO063PLXXW-Plateado-Collar-Ball-Ls-1.jpg?v=1768511540,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
collar-ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/co063plxxw-collar_ball-dorado-plateado-ls.jpg?v=1768511540,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
collar-ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/Cajitas-Mujer-Ls-1_8005007e-58d7-4a2f-8ae7-17822c432104.jpg?v=1771363368,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topitos-de-seguridad-ether,Topitos de Seguridad Ether,"<p>Los <strong>Topitos de Seguridad Ether </strong>son cristales rectangulares engastados, con corte limpio y brillo sutil. Su diseño delicado y geométrico transmite claridad, elegancia y un toque de magia cotidiana. Son joyas que no buscan destacar por tamaño, sino por intención: pequeñas, precisas y con alma.<br></p>
<p>Fabricados en acero inoxidable hipoalergénico, son resistentes al agua y perfectos para uso diario, solos o acompañando otras piezas. Su forma discreta y su luz suave los convierten en un gesto íntimo de estilo.<br></p>",Blunua,Ropa y accesorios > Joyería > Pendientes,Aretes Topitos de Seguridad,"Combo cristal, Dorado, for her, para ella, Piercings, Regalos100W, SringSale, Topitos",TRUE,Color,Dorado,,,,,,,,TS026DOXXW,0,shopify,deny,manual,82000,,TRUE,TRUE,,,,,TS026DOXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ts026doxxw-topitos_de_seguridad_ether-dorado-ls.jpg?v=1756434518,1,,FALSE,Topitos de Seguridad Ether | Cristales rectangulares y acero quirúrgico,"Los Topitos de Seguridad Ether en acero quirúrgico: cristales rectangulares delicados, hipoalergénicos, resistentes al agua y de brillo sutil y elegante.",,,,,,,,,,,,mujer,,"<ul>
<li><strong>Ancho</strong>:  0,3 cm.</li>
<li><strong>Largo</strong>: 0,5 cm</li>
<li><strong>Largo palito</strong>: 0,9 cm</li>
<li>Sistema de seguridad de rosca</li>
</ul>",,"<p><ul>
<li>Acero quirúrgico.</li>
<li>Las joyas doradas y rosadas tienen un baño de oro de 14k.</li>
</ul></p>
<p><strong>Características de todas nuestras joyas</strong></p>
<ul>
<li>Al ser fabricadas en acero quirúrgico, son hipoalergénicas.</li>
<li>Resistentes al agua.</li>
<li>Pulidas a mano.</li>
</ul>",,,,adultos; adults,,,,dorado,con-clip,,acero-inoxidable; stainless-steel,joyeria-fina; fine-jewelry,acero-inoxidable,,,,femenino; female,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ts026doxxw-topitos_de_seguridad_ether-dorado-ls.jpg?v=1756434518,g,,,TRUE,,,TRUE,,,active
topitos-de-seguridad-ether,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ts026doxxw-topitos_de_seguridad_ether-dorado-uso.jpg?v=1764694357,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topitos-de-seguridad-ether,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/TS026DOXXW_DO_topitos_de_seguridad_ether_uso.jpg?v=1764694357,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topitos-de-seguridad-ether,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/RO001PLXXW_pl_rosca_de_seguridad.jpg?v=1776709653,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topitos-de-seguridad-ether,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/Cajitas-Mujer-Ls-1_b1883877-a2ef-4b2c-b64c-75f65edfa8ad.jpg?v=1771351905,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topitos-de-seguridad-triple,Topitos de Seguridad Triple,"<p>Los <strong>Topitos de Seguridad Triple</strong> presentan tres bolitas delicadas que crean una silueta sutil y elegante. Su cierre a rosca garantiza un ajuste firme y cómodo, ideal para uso diario sin preocupaciones.<br>Son perfectos para un look minimalista o como acompañantes discretos de aretes y candongas más grandes. Una joya pequeña, pensada con intención: segura, versátil y siempre lista para combinar.<br><strong></strong></p>
<p>Fabricadas <strong>en acero quirúrgico</strong>, <strong>son hipoalergénicas</strong>, <strong>resistentes al agua</strong> y pensadas para mujeres que buscan piezas ligeras, versátiles y con un toque de diseño inesperado. No solo adornan: conectan con lo que quieres expresar.</p>",Blunua,Ropa y accesorios > Joyería > Pendientes,Aretes Topitos de Seguridad,"Aretes Topitos de Seguridad, Aretes Topitos Her, Dorado, for her, Negro, para ella, para ellas, Piercings, Plateado, Regalos100W, Topitos, Topitos de Seguridad, Topitos de Seguridad Her",TRUE,Color,Plateado,,,,,,,,TS025PLXXW,0,shopify,deny,manual,84000,,TRUE,TRUE,,,,,TS025PLXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/TS025PLXXW-Plateado-Topitos-de-Seguridad-Triple-Uso-1.jpg?v=1765299612,1,,FALSE,Topitos de Seguridad Triple | Hipoalergénicos y Seguros Minimalistas,"Topitos de Seguridad en acero quirúrgico hipoalergénico: tres bolitas delicadas que crean una silueta elegante y minimalista. Con cierre a rosca para un ajuste firme y cómodo, resistentes al agua.",,,,,,,,,,,,mujer,,"<ul>
<li><strong>Ancho</strong>:  0,3 cm.</li>
<li><strong>Largo Palito</strong>: 0,9 cm</li>
<li>Sistema de seguridad de rosca.</li>
</ul>",,"<p><ul>
<li>Acero quirúrgico.</li>
<li>Las joyas doradas y rosadas tienen un baño de oro de 14k.</li>
</ul></p>
<p><strong>Características de todas nuestras joyas</strong></p>
<ul>
<li>Al ser fabricadas en acero quirúrgico, son hipoalergénicas.</li>
<li>Resistentes al agua.</li>
<li>Pulidas a mano.</li>
</ul>",,7,,adults; adultos,,,,gold; silver; dorado; plateado,stud,,stainless-steel; metal,fine-jewelry,acero-inoxidable,,,,female; femenino,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/TS025PLXXW-Plateado-Topitos-de-Seguridad-Triple-Uso-1.jpg?v=1765299612,g,,,TRUE,,,TRUE,,,active
topitos-de-seguridad-triple,,,,,,,,,Dorado,,,,,,,,TS025DOXXW,0,shopify,deny,manual,84000,,TRUE,TRUE,,,,,TS025DOXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ts025doxxw-topitos_de_seguridad_triple-dorado-plateado-ls-5-2.jpg?v=1776691517,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/TS025PLXXW-Plateado-Topitos-de-Seguridad-Triple-Uso-1.jpg?v=1765299612,g,,,,,,,,,
topitos-de-seguridad-triple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ts025doxxw-topitos_de_seguridad_triple-dorado-plateado-ls-2.jpg?v=1776691517,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topitos-de-seguridad-triple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ts025doxxw-topitos-de-seguridad-triple-dorado-plateado-ls-6.jpg?v=1776691517,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topitos-de-seguridad-triple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ts025doxxw-topitos_de_seguridad_triple-dorado-ls-4.jpg?v=1776691517,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topitos-de-seguridad-triple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ts025doxxw-topitos-de-seguridad-triple-dorado-plateado-ls-7.jpg?v=1776691517,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topitos-de-seguridad-triple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/RO001PLXXW_pl_rosca_de_seguridad.jpg?v=1776709653,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
topitos-de-seguridad-triple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/Cajitas-Mujer-Ls-1_27aa4da3-528c-41c6-8972-009123dd304c.jpg?v=1776708816,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candongas-triple,Candongas Triple,"<p>Las <strong>Candongas Triple </strong>destacan por su diseño contemporáneo de tres aros entrelazados que crean volumen y movimiento con elegancia. Su acabado pulido refleja la luz con sofisticación, convirtiéndolas en un accesorio moderno y versátil.</p>
<p>Elaboradas en acero quirúrgico hipoalergénico, son resistentes al agua y cómodas para uso diario. Con su estructura dinámica y equilibrada, aportan personalidad y un toque distintivo a cualquier look.<strong></strong></p>",Blunua,Ropa y accesorios > Joyería > Pendientes,Aretes Candongas,"Arete Candongas Her, Candongas, Color, combo five, combo triple, Dorado, Plateado, Regalos150W, SS30",TRUE,Color,Negro,,,,,,,,CA049NEXXW,0,shopify,deny,manual,124000,,TRUE,TRUE,,,,,CA049NEXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CA049NEXXW-negro-candongas-triple-uso-2.jpg?v=1769185763,1,,FALSE,"Candongas Triple | Acero quirúrgico, aros entrelazados, modernas, versátil","Las Candongas Triple en acero quirúrgico: tres aros entrelazados, hipoalergénicas, resistentes al agua y modernas para un look sofisticado. Modernos, Versátiles.",,,,,,,,,,,,mujer,,"  <p><ul>
    <li><strong>Ancho:</strong> 1,4 cm </li>
    <li><strong>Peso:</strong> 4 gr c/u </li>
    <p></ul>",,"<ul>
<li>Acero quirúrgico.<br>Las joyas doradas y rosadas tienen un baño de oro de 14k.</li>
</ul>
<p><strong>Características de todas nuestras joyas</strong></p>
<ul>
<li>Al ser fabricadas en acero quirúrgico, son hipoalergénicas.<br>Resistentes al agua.<br>Pulido a mano.</li>
</ul>",,2,,adultos,,,,plateado; negro,aro-pequeno,,acero-inoxidable; stainless-steel,joyeria-fina; fine-jewelry,acero-inoxidable,,,,femenino; female,,anillo-triple; topitos-de-seguridad-triple; candongas-simetria; earcuff-simetria,ahead,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CA049NEXXW-negro-candongas-triple-uso-2.jpg?v=1769185763,g,,,TRUE,,,TRUE,,,active
candongas-triple,,,,,,,,,Plateado,,,,,,,,CA049PLXXW,0,shopify,deny,manual,124000,,TRUE,TRUE,,,,,CA049PLXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CA049NEXXW-negro-candongas-triple-uso-1.jpg?v=1769185763,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CA049PLXXW-plateado-candongas-triple-uso-2.jpg?v=1769185763,g,,,,,,,,,
candongas-triple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CA049PLXXW-plateado-candongas-triple-uso-2.jpg?v=1769185763,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candongas-triple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ca049nexxw-candongas_triple-pl-uso-3.jpg?v=1769185763,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candongas-triple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ca049nexxw-candongas_triple-color-uso-2.jpg?v=1757970185,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candongas-triple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/cajita_metalica_2025.jpg?v=1776697481,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candongas-round-o,Candongas Round-O,"<p>Las <strong>Candongas Round-O</strong> reinventan el aro clásico con una textura de esferas que forman una silueta semicircular moderna y elegante. Su diseño aporta volumen y brillo con un acabado pulido que resalta la luz en cada movimiento. Versátiles y sofisticadas, son ideales para elevar tanto looks cotidianos como atuendos más especiales. <br><br>Fabricadas en acero quirúrgico hipoalergénico y resistentes al agua, garantizan comodidad, durabilidad y estilo impecable.</p>",Blunua,Ropa y accesorios > Joyería > Pendientes,Aretes Candongas,"Candongas, Dorado, SS50",TRUE,Color,Plateado,,,,,,,,CA044PLXXW,0,shopify,deny,manual,87000,,TRUE,TRUE,,,,,CA044PLXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ca044plxxw-plateado-candongas_round-o-uso-1.jpg?v=1769192514,1,,FALSE,"Candongas Round-O  | Acero Quirúrgico, Textura esferas, Versátiles","Las Candongas Round-O en acero quirúrgico: aros con textura de esferas, hipoalergénicas, resistentes al agua y de acabado pulido elegante. Versátiles y cómodas.",,,,,,,,,,,,mujer,,"  <p><ul>
    <li><strong>Grosor:</strong> 3 mm </li>
    <li><strong>Diámetro Externo:</strong> 1.4 cm.</li>
    <p></ul>",,"<ul>
<li>Acero quirúrgico.<br>Las joyas doradas y rosadas tienen un baño de oro de 14k.</li>
</ul>
<p><strong>Características de todas nuestras joyas</strong></p>
<ul>
<li>Al ser fabricadas en acero quirúrgico, son hipoalergénicas.<br>Resistentes al agua.<br>Pulido a mano.</li>
</ul>",,3,,adultos; adults,,,,plateado; dorado,aro,,acero-inoxidable; stainless-steel,joyeria-fina; fine-jewelry,acero-inoxidable,,,,femenino; female,,earcuff-round-o; piercing-round-o; topitos-de-seguridad-round,ahead,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ca044plxxw-plateado-candongas_round-o-uso-1.jpg?v=1769192514,g,,,TRUE,,,TRUE,,,active
candongas-round-o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/ca044doxxw-candongas_round-o-dorado-ls-1.jpg?v=1769192514,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candongas-round-o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/CA044DOXXW-do-candongas_round_ouso.1.jpg?v=1769192514,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candongas-round-o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/cajita_metalica_2025.jpg?v=1776697481,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pulsera-corazon-chunky,Pulsera Corazón Chunky,"<p>La <strong>Pulsera Corazón Chunky</strong> combina una cadena de eslabones marcados con un dije de corazón brillante que cuelga con intención. Su diseño mezcla fuerza y dulzura: un gesto visual que transmite cariño, presencia y estilo. <br></p>
<p>Fabricada en <strong>acero quirúrgico hipoalergénico</strong>, es <strong>resistente al agua</strong> y pensada para mujeres que buscan una pieza significativa, moderna y duradera. <br></p>",Blunua,Ropa y accesorios > Joyería > Pulseras,Pulseras,"Dorado, for her, MeLi, Negro, para ella, para ellas, Plateado, Pulsera, Pulseras Her, Regalos100W",TRUE,Color,Dorado,,,,,,,,PU018DOXXW,0,shopify,deny,manual,96000,,TRUE,TRUE,,,,,PU018DOXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/PU018DOXXW-do-pulsera_corazon_chunky-uso.jpg?v=1771596418,1,,FALSE,"Pulsera Corazón Chunky  | Acero Quirúrgico, Dije Corazón, Elegante",,,,,,,,,,,,,mujer,,"  <p><ul>
    <li><strong>Largo:</strong> 13 cm + extensión 3 cm</li>
    <li><strong>Ancho dije:</strong> 0,7 cm</li>
  <p></ul>",,"<p><ul>
<li>Acero quirúrgico.</li>
<li>Las joyas doradas y rosadas tienen un baño de oro de 14k.</li>
</ul></p>
<p><strong>Características de todas nuestras joyas</strong></p>
<ul>
<li>Al ser fabricadas en acero quirúrgico, son hipoalergénicas.</li>
<li>Resistentes al agua.</li>
<li>Pulidas a mano.</li>
</ul>",,2,,adultos; adults,,cadena; dije; pulsera,,plateado-1; dorado; negro,,,acero-inoxidable; stainless-steel,joyeria-fina; fine-jewelry,,,,,femenino; female,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/PU018DOXXW-do-pulsera_corazon_chunky-uso.jpg?v=1771596418,g,,,TRUE,,,TRUE,,,active
pulsera-corazon-chunky,,,,,,,,,Plateado,,,,,,,,PU018PLXXW,0,shopify,deny,manual,96000,,TRUE,TRUE,,,,,PU018PLXXW,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/pu018plxxw-pulsera_corazon_chunky-plateado-uso.jpg?v=1771596418,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0052/5123/5938/files/pu018plxxw-pulsera_corazon_chunky-plateado-uso.jpg?v=1771596418,g,,,,,,,,,
